source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
eigenLab,2018-08-18,"... ché il sessismo e tutte le forme di intolleranza e oppressione non saltano fuori per caso, una casuale alzata d'ingegno di palazzo Gambacorti (o di palazzo Alla Giornata, di questi tempi). Ma sono il sintomo di una intera cultura costruita attorno alla conquista, al dominio, e più di recente, alla ""igienizzazione"" di pratiche violente attraverso la cortina della burocrazia. Grazie alle Donne della Casa, per l'impegno incessante, la vigilanza e la cura costanti, la forza e la leggerezza di affrontare le difficoltà più abominevoli senza perdere l'entusiasmo ne' la voglia di costruire insieme un mondo migliore. È quanto mai necessario, nella situazione corrente, fare argine alle derive machiste dei poteri forti di questa città, e siamo felici di poterci mettere al fianco della Casa della Donna e di tutte le compagne pisane. https://www.facebook.com/casa.delladonna/photos/a.892089300853536/1909022262493563/#Buscemidimettiti E ora? In molte oggi ci facciamo questa domanda. La risposta crediamo sia proprio in ciò che è accaduto ieri e in questo ultimo mese. Ieri dentro palazzo Gambacorti si è definitivamente insediata un’amministrazione comunale collusa con la cultura della violenza, fuori invece si è mobilitata per settimane una città che quella cultura riconosce, rifiuta e combatte in ogni sua forma.  Ecco da quella piazza e da quella straordinaria mobilitazione possiamo e dobbiamo ripartire. Quanto è accaduto in queste settimane è per noi un punto di partenza e non di arrivo. Lo abbiamo detto fin dall'inizio e oggi non possiamo che ribadirlo: non ci fermeremo! Non smetteremo di contestare l'inaccettabile nomina di Andrea #Buscemi, non smetteremo di vigilare su questa amministrazione e soprattutto non smetteremo di denunciare la cultura della violenza dentro e fuori le istituzioni di questa città.  Questa amministrazione e questo sindaco - che ha nominato assessore un uomo colpevole di stalking, che ha chiuso il consiglio comunale e che mai ha detto una parola pubblica su quanto stava accadendo - devono sapere che questa battaglia non si è affatto chiusa ma è appena iniziata! La grande mobilitazione che tutte e tutti abbiamo messo in moto va allargata, rilanciata e alimentata con nuove idee e iniziative, valorizzando quello che è stato un punto di forza e un primo grande risultato: portare dentro il consiglio comunale e nelle piazze della città una battaglia che non è della Casa della donna o di una parte politica ma una battaglia di civiltà e democrazia in cui tante cittadine e cittadini si riconoscono. Da qui dobbiamo ripartire. Ripartiamo da noi, dalle donne di questa città, dalla comune consapevolezza che la cultura della violenza ci riguarda tutte e tutti, perché si annida ovunque e ovunque va combattuta. Ripartiamo da noi, dalle pratiche e dalle parole che abbiamo pensato, cantato, scritto in queste settimane. Ripartiamo da noi e da ciascuna.  Ci sentiamo presto, buona estate a tutt*!",8,8,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001534856376%3A04611686018427387904%3A09223372036854775747%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001534856376%3A04611686018427387904%3A09223372036854775747%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-08-08,"UNA STAMPANTE 3D LIBERA E APERTA A TUTT* «che ogni utilizzo di questo strumento abbia come risultato quello di aver reso più liberi e felici i corpi e le idee, più aperta la conoscenza, che sia al contempo un atto di riappropriazione e liberazione dei nostri linguaggi dal capitale. Dunque, ogni progetto realizzato con questo strumento non può che essere aperto e condiviso, ogni realizzazione attraverso di esso non può che costituire un elemento liberante per tutt*» https://wiki.eigenlab.org/EigenDama",11,6,,5,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001534856376%3A04611686018427387904%3A09223372036854775747%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001534856376%3A04611686018427387904%3A09223372036854775747%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-08-01,"ANCHE LA BANDIERA DELLA PALESTINA... I continui attacchi dell'amministrazione centrale dell'Università di Pisa, non si fermano alle attività legate allo spazio ma si estendono anche alle manifestazioni di soliderietà come la bandiera della Palestina. Bandiera che aveva già subito un attacco da parte di due turisti che avendola vista dalle mura, avevano deciso di strapparla. Continueremo a difendere gli spazi e ad esprimere soliderietà al popolo palestinese.  Mancarella, invece, continuerai a mandare personale dell'Università a strappare striscioni e calare bandiere?  Noi non siamo stanchi e tu?",50,46,,3,,,1,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-08-06,"EPPUR SI MUOVE. «Ce la farete, a uccidere eigenLab e le sue attività all’interno di questa Università che consacra il merito per mezzo dell’idiozia al potere, ma non ucciderete chi per anni ha animato quel posto, chi lo ha attraversato anche solo saltuariamente, chi ha reso possibile tutto questo, una componente indefettibile di una generazione che tra trent’anni sarà ancora in questo mondo, al contrario di chi oggi sostiene di tutelarlo chiudendo tutto all’ora del tramonto, alzando muri e alimentando la paura della diversità. Non c’è da aver paura, finché siamo i semi di una cultura aperta e plurale, i germogli di una città accogliente, antirazzista, femminista, i rizomi del mondo che verrà, con tutto ciò di bello e giusto che ci sarà dentro.» https://eigenlab.org/2018/08/eppur-si-muove/",38,34,,3,,1,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-27,"E LA LUNA ROSSA FECE LA FILA PER IL BIGLIETTO L' evento organizzato questa sera dall´Università ed il Comune di Pisa, oltre che essere a pagamento, è limitato ad un pubblico di 400 persone. Si concretizza così l´ipocrisia del rettore Mancarella, che accusa gli spazi occupati di non essere accessibili a tutta la componente studentesca, in un evento a cancelli chiusi e stampo prettamente turistico. Contemporaneamente il gruppo di astrofisica del dipartimento di Fisica si è organizzato fuori dalle mura con un telescopio da 11 pollici per permettere a tutti e tutte di assistere all´evento lunare. Senza biglietto. Senza tessere. Vogliamo un'Università aperta che promuova eventi di divulgazione scientifica gratuiti ed accessibili senza restrizioni.",92,81,,9,,2,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-27,"TONIGHT IS THE NIGHT! Stanotte tutti e tutte col naso all'insù: L'eclissi più lunga del secolo è arrivata!  Dalle 21 in poi sotto le mura dietro al Fibonacci - ingresso da via San Francesco ci sarà un telescopio da 36 cm (11pollici)  per osservare al meglio la luna e non solo!  L'evento è gratuito e organizzato dagli studenti e dalle studentesse del dipartimento di astrofisica.  E se volete, portate birre, sedie e allegria! Posizione: https://www.google.com/maps/place/Via+San+Francesco,+8,+56127+Pisa+PI/@43.7192116,10.4082842,17z/data=!4m5!3m4!1s0x12d591bd2825e92f:0x3143543ea2bae6a5!8m2!3d43.7186733!4d10.4078471?hl=it",29,28,,1,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533634740%3A04611686018427387904%3A09223372036854775742%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-23,"Hey Gigi, quante diffide ha mandato Mancarella quest'estate?",18,14,2,2,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-24,"https://cloud.eigenlab.org/s/PHlWGaOibba7Zm0 Il ""Corriere del Diffidato"", uscito nel primo numero speciale il 12 Luglio scorso. (Una scrittura collaborativa, con i contributi di Aula R Pisa, Sinistra Per, Exploit Pisa, Ingegneria Senza Frontiere)",10,8,,2,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-24,"CHÉ L'IGNORANZA FA PAURA ED IL SILENZIO È UGUALE A MORTE «Oggi eigenLab è sotto sgombero, sotto l’attacco spietato e violento di un’amministrazione incapace di dialogare con i propri student* e perfino con le rappresentanze, totalmente insofferente verso ogni attività che sfugga ai canoni più stringenti della logica produci-consuma-crepa proposta da questa università, che può ormai solo vantare di essere una azienda di tutto rispetto» https://eigenlab.org/2018/07/che-lignoranza-fa-paura-ed-il-silenzio-e-uguale-a-morte/",25,16,,1,,8,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-22,"A 17 ANNI DAL MASSACRO DELLA SCUOLA DIAZ Nei giorni tra il 19 e il 21 luglio 2001 a Genova lo Stato rivelava un volto inquietante. Tuttavia, nonostante la CEDU abbia chiaramente parlato di tortura rispetto ai fatti di Bolzaneto, nessun agente coinvolto è stato condannato per tortura, dal momento che questo reato non era nemmeno previsto nel nostro ordinamento fino a un anno fa. Eppure, il divieto di tortura è considerato da lungo tempo una norma di diritto cogente del diritto internazionale, principio rispetto al quale molti governanti si mostrano sordi e recalcitranti, dichiarando che questo impedirebbe alle forze di polizia di svolgere efficacemente il proprio lavoro. «È una storia di fascismo. [...] Secondo Pastore, però, così si rischia di perdere di vista la questione principale: “Non si tratta solo di qualche fascista esaltato. È un comportamento di massa della polizia. Nessuno ha detto no. Questa è la cultura del fascismo”.» https://www.internazionale.it/notizie/2015/04/07/genova-g8-inchiesta",5,4,,,,,1,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-22,"UNA RISPOSTA ALLA CARENZA DI ADEGUATI SPAZI RICREATIVI E A UN'ESIGENZA DI SOCIALIZZAZIONE Intervista a Break Now, del gruppo ""Le Pendolari"" di Economia ( https://www.facebook.com/aulabreaknow/posts/2137450476268675 ) «Uno degli obiettivi dei frequentanti di Break Now è non limitarsi a sfruttarla solamente per lo studio, ma anche per iniziare a trattare argomenti e portare avanti iniziative nuove ed originali, opportunità che solitamente l’università non offre» https://eigenlab.org/2018/07/intervista-a-break-now",7,7,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532678647%3A04611686018427387904%3A09223372036854775737%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-20,"pmancarella pbuongustaio! Ma a noi piacciono più i frutti e gli ortaggi dell'eigenorto. Da un mese e un giorno eigenLab è senza corrente e le sue attività sono ferme per un dispetto infantile del nostro Magnifico™. Grazie al bambino dispettoso per avere reso inutilizzabile una stampante 3D aperta a tutta la comunità studentesca, per aver reso ancora più faticoso lavorare al progetto di orto urbano, attraversato ogni giorno da tante e tanti studenti del polo, docenti, dipendent* dell'università e cittadin*. Grazie, grazie di cuore. Senza autorizzazioni, è vero, eigenlab ha costruito tanto in questi 8 anni, ma la legittimità della sua azione non può che sgorgare dai principi di difesa dell'ambiente, riciclo dei materiali, condivisione delle conoscenze e accesso a servizi e tecnologie che sono rivolti all'intera cittadinanza del mondo che in questi anni ha attraversato questo spazio. E nella prospettiva futura cui è orientata l'azione di tante esperienze non perfettamente incasellate nell'asfittico e asettico quadro normativo, non possiamo non pensare che tra 25 anni ci sarà una generazione che vivrà il mondo che ha costruito oggi, mentre un'altra generazione non pagherà le conseguenze di ciò che ha distrutto. Grazie di cuore, è stato un piacere, grazie per tutto il pesce.",29,28,,1,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-20,"«La generazione più giovane ha avuto in eredità Genova come “peccato originale”. Ogni volta che si scende per le strade, gli spettri di Genova trascinano le loro catene: in primis “i Black Block” (espressione che esiste solo in Italia, nel resto del mondo si parla correttamente del Black Bloc, ma quella contro l’anglicorum è da anni una battaglia persa), e poi Carlo col “suo” estintore. Sempre l’estintore. Atmosfere e atmosfere di fiato sprecato su quel cazzo di estintore.»",6,6,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-12,"Mancarella ha poche idee, ma confuse!!!! Noi ti aspettiamo qui fuori, mentre addobbiamo il tuo nascondiglio!!",43,38,2,3,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-20,"«Oggi eigenLab è senza corrente per arbitraria, dispettosa, infantile, disarticolata e nevrotica decisione del rettore Paolo Mancarella, che si è mostrato sordo ad ogni confronto e dialogo, rendendo i continui tentativi condotti da eigenLab per instaurare un dialogo con l’amministrazione – da un anno a questa parte e con tutti i mezzi disponibili – una vuota perdita di tempo; e come spesso l’ignoranza fa paura ed il silenzio è uguale a morte, così questo spazio sta soffocando per l’impossibilità di portare avanti i progetti che per 8 bellissimi anni hanno caratterizzato la sua anima.»",12,12,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-15,Abbiamo incontrato il rettore dopo il presidio dello scorso giovedì e non crederete mai a quello che ci ha detto: NIENTE.,39,26,5,2,,,6,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001532246580%3A04611686018427387904%3A09223372036854775732%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-10,"Anche quest'anno siamo stati ad Hackmeeting, che si è svolto a Lsoa Buridda. Abbiamo fatto tre giorni talk su programmazione, elettronica, intelligenza artificiale, social network, crittografia e molto molto altro, in un luogo autogestito e assurdamente bello. Hackmeeting è un esempio ottimo di come si pratichino la riorganizzazione e la condivisione del sapere. Come ogni anno, centinaia di hacker si autoformano e si scambiano bit di conoscenza, che si mescolano e danno vita a idee e progetti nuovi, collettivi e autogestiti. Chissà se un giorno le università, centri di distribuzione di nozioni statiche, si accorgeranno di quanta potenza e  possibilità di immaginazione negano ai propri studenti, normando e chiudendo i focolari di autoformazione che vivono dentro le proprie mura. Noi continueremo comunque, come tutti i partecipanti ad Hackmeeting, a fare hacking, sui computer, sulla terra e sull'università stessa!",8,7,,1,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-11,"E' estate, fa caldo, abbiamo gli esami e il periodo storico-politico è sicuramente suggestivo. Alle suggestioni non è riuscito a sfuggire, magnificamente come gli si confà, il nostro caro munifico rettore. Agitando il suo nuovo ventaglio composto da minacciose diffide, improvvisamente ha iniziato a combattere contro i fantasmi. L'eroico rettore non solo decide che tutt noi non esistiamo, ma come si addice al migliore dei donchisciotte inizia a diffidarci tutti: è successo a Eigenlab a causa di un aperitivo nel giardino del Fibonacci, a Sinistra Per a causa di un innocuo cineforum e a Exploit per aver osato aspirare al giardino di fronte. Neanche l'aula R è stata risparmiata dalla furia del nostro eroe. Ma come i mulini anche noi non ci arrendiamo! Ci vediamo giovedi 12 ore 11:30 al rettorato, durante l'ultima seduta del Senato Accademico: conferiremo al nostro Don Manchisciotte onori e gloria di fronte a cotanto potere. Leggeremo diffide, editti, infesteremo ponti, attraverseremo muri e agiteremo catene per farci sentire. Non lasceremo che l'università venga affossata dalle scartoffie burocratiche, da norme soffocanti e da atti schizzofrenici protocollati in questura. Non lasceremo i nostri spazi. Non abbandoneremo le nostre libertà di agire e costruire. https://www.facebook.com/events/243051876294421/?notif_t=plan_user_invited&notif_id=1531255371669031",15,15,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-08,za e nel silenzio del rettore che ha scelto di schierarsi con politiche di soffocamento e chiusura.arie arricchiscono l'ateneo e se scompaiono sono una perdita per tutti e tutte.,63,58,,2,,2,1,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-07-12,"Il magnifico si aggira nelle aule studio a diffidare chiunque voglia studiare dopo mezzanotte o si permetta di utilizzare le aree verdi per bere un caffè, suonare la chitarra o appisolarsi. LUNGA VITA AL RE DEL DECORO!Ecco a voi le esimie parole del Magnifico Rettore Paolo Mancarella! Ci diffida in questura e ci minaccia per aver utilizzato gli spazi verdi dell'Università. Rispediamo al mittente le sue minacce! Ci vediamo alle 11 30 sotto il Rettorato per far sentire la nostra voce.  Vogliamo un'università libera e attraversabile. Le attività e gli spazi autogestite non si diffidano!",39,36,1,2,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531389902%3A04611686018427387904%3A09223372036854775727%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-06-20,,14,4,,,,5,5,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-06-28,Siamo difronte al secondo attacco alle attività studentesche da parte del rettore Mancarella e oggi alle 21 ci sarà una assemblea studentesca aperta ad exploit per parlare insieme delle sorti degli spazi e delle attività. Solidarietà a Sinistra Per costretta ad annullare l'evento.,24,16,,,,4,4,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-06-24,"Anche senza corrente, le attività del casottino non si fermano. Tanti/e stuedenti e studentesse continuano a venire a studiare, a creare momenti di svago e l'orto inizia a dare i suoi primi frutti!",28,20,,8,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-06-20,"L‘aperitivo di venerdì 22 giugno non avrà luogo. Questa scelta è dovuta al fatto che il 19 mattina abbiamo ricevuto una diffida, disponibile in allegato, che ci intima di annullare l’aperitivo, mettendone al corrente Questura e Prefettura. Contestualmente è avvenuto un distacco della corrente e ci è stato confermato che quest’ultimo costituisce azione politica da parte del rettorato nei confronti del laboratorio.  Non essendo chiare le ragioni di questa dinamica, abbiamo avviato una richiesta di dialogo con il rettore. Seguiranno aggiornamenti. Al momento molte delle attività del casottino sono ferme per ovvi motivi. A presto, presso il casottino e l’eigenOrto https://eigenlab.org/2018/06/annullamento-aperitivo-di-venerdi-19-06/",25,10,,,,1,14,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-06-27,"ASSEMBLEA PUBBLICA Domani, giovedì 28 giugno, alle ore 21 ci vediamo ad eXploit (l.go Bruno Pontecorvo, davanti al dip. di Matematica): studenti e studentesse, collettività, e chiunque in generale vive e attraversa le aule studio e gli spazi autogestiti in università, è invitata/o a partecipare! https://eigenlab.org/2018/06/verranno-al-contrattacco-con-elmi-ed-armi-nuove/ Il casottino di eigenLab è ancora senza corrente, e gran parte delle attività agonizza in una condizione di stasi ormai da più di una settimana. Al momento ancora siamo in attesa di una comunicazione da parte del rettore sulla questione specifica della corrente. Per quanto riguarda lo spazio, è ufficialmente sotto sgombero, e questa sarebbe una questione ben più semplice se non riguardasse tutte le realtà devianti animate e autogestite da studentesse e studenti dell'università. Proprio nei loro confronti l'amministrazione centrale ha in mente un piano di riqualificazione complessiva, con la loro espulsione e la riorganizzazione funzionale delle (c'è da dire purtroppo piccole) aree e spazi che occupano. Nell'epoca in cui gli identitarismi si confondono con i populismi per mano dei professionisti del decoro per generare nuovi -ismi che riecheggiano fascismi fatti di frontiere, tolleranza zero e soppressione di qualsiasi forma di devianza dalle strade, dalle città, dalle università, elmi ed armi nuove richiedono una riflessione-azione lucida, decisa, concertata, partecipata. Si impone pertanto la forma assembleare, che includa oggi più che sempre tutte e tutti, da chi vive la militanza come un nucleo inscalfibile della propria persona, a chi attraversa tutte le spazialità comuni che l'azione militante genera, dalle aule studio, alle iniziative culturali, alle rappresentanze, alle lotte e le solidarietà trasversali in seno al tessuto sociale.",16,16,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001531058979%3A04611686018427387904%3A09223372036854775721%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
eigenLab,2018-06-08,Ultimo giorno di torneo e si continua a giocare! Alle tre del pomeriggio inizierà: la fase eliminatoria. Le finali saranno accompagnate da un aperitivo!,,,,,,,,,https://mbasic.facebook.com/eigen.lab.1?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001529482505%3A04611686018427387904%3A09223372036854775716%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001529482505%3A04611686018427387904%3A09223372036854775716%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBi0Ba8m-nHyYUR
